scenario,model_family,model_type,term,coef,se,irr,ci_low,ci_high,p_value,n_rows,events
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_non_hispanic_black_z,-0.008155507456990271,0.015041820939013078,0.9918776584710496,0.9630620102275722,1.0215554958309845,0.5876884220275713,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_hispanic_z,0.027013148946933796,0.019432060110790194,1.0273813116570232,0.9889873987261084,1.067265731496363,0.1644884795817646,3131,59428.0
suppressed_equals_5,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.20636662774875617,0.021112107821511485,1.2292037816083505,1.1793776645389022,1.2811349427335461,1.4444258235006702e-22,3131,59428.0
suppressed_equals_9,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.12452221496469076,0.0571330496314541,1.1326071810093086,1.0126204113189656,1.2668113462210109,0.029293592250916267,3131,66304.0
suppressed_equals_9,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.20876260819622466,0.05528703943284171,1.23215246091339,1.1056130869282081,1.3731744901401532,0.00015938147992193967,3131,66304.0
suppressed_equals_9,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.3505047163438153,0.05898373594491618,1.4197839559540542,1.264777976202353,1.593786830189108,2.808858662184863e-09,3131,66304.0
suppressed_equals_9,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.316066867554211,0.024474817427185123,1.371721976253051,1.3074729460651784,1.4391281944290235,3.754721425467896e-38,3131,66304.0
suppressed_equals_9,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_male_z,0.1659271337930034,0.02423358606896226,1.1804870809733121,1.125727288108362,1.2379106050512199,7.541971993478374e-12,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.1286525145588019,0.05782429177053658,1.137294862088875,1.0154348076530022,1.273779068420266,0.026088825509424846,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.2102541691054282,0.056158057349082094,1.2339916626579996,1.1053747046299838,1.377573972998757,0.00018113417103359829,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.352454967655295,0.05949253441662604,1.4225555932923593,1.2659838921220066,1.5984914410051196,3.135231380612806e-09,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q2,-0.12917990702035664,0.05479589948652992,0.878815846182289,0.789322836558299,0.9784555263453976,0.01839974494528226,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q3,-0.03659591704246515,0.05830095104898798,0.9640656191385122,0.8599631142180941,1.0807702128596333,0.5301958768260078,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q4_highest,-0.045540047739379086,0.05619578632287062,0.9554813369381703,0.8558297704341178,1.0667361860689468,0.41772072093886403,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.3146969762821871,0.024467491221803053,1.369844152790785,1.3057018254424695,1.4371374584692902,7.379803680754726e-38,3131,66304.0
suppressed_equals_9,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,acs_pct_male_z,0.1654776362780206,0.02445903728078813,1.179956574203615,1.1247242822875063,1.237901180700593,1.3284886183803656e-11,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.060995683449153994,0.051941641261967375,1.0628943261398902,0.9600115787219409,1.1768028361120344,0.2402701492964464,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.1310729615942427,0.050522115800114606,1.140050958213023,1.0325687345458505,1.258721229724314,0.009476498893339387,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.3068113882711565,0.056230601497008315,1.3590846045992437,1.217256321507703,1.5174379708053904,4.861408992677214e-08,3131,66304.0
