chain,draw,iteration,parameter,value
4,42,720,state_effect[34],-0.28915922186261034
4,42,720,state_effect[35],0.01933677241245263
4,42,720,state_effect[36],-0.03250074409667771
4,42,720,state_effect[37],-0.11141915020912024
4,42,720,state_effect[38],-0.0952722452111759
4,42,720,state_effect[39],-0.027983936194731118
4,42,720,state_effect[40],0.16598841817605892
4,42,720,state_effect[41],0.10752407053662802
4,42,720,state_effect[42],-0.058957843984914826
4,42,720,state_effect[44],-0.03572848274413962
4,42,720,state_effect[45],0.3048557354936253
4,42,720,state_effect[46],0.11255230414313624
4,42,720,state_effect[47],0.1568622569929191
4,42,720,state_effect[48],0.018974713957580696
4,42,720,state_effect[49],0.13491362126597584
4,42,720,state_effect[50],0.040677525434361664
4,42,720,state_effect[51],0.10231905408167093
4,42,720,state_effect[53],0.05794546784982278
4,42,720,state_effect[54],0.07670275494416569
4,42,720,state_effect[55],0.04799410000783516
4,42,720,state_effect[56],0.08280855335731542
4,42,720,year_effect[2019],-0.24354315885030856
4,42,720,year_effect[2020],-0.051126448348248636
4,42,720,year_effect[2021],0.012103127724379173
4,42,720,year_effect[2022],0.10390670121776499
4,42,720,year_effect[2023],0.09063246309937514
4,42,720,year_effect[2024],0.08802731515703788
4,42,720,sigma_state,0.13950652091270846
4,42,720,sigma_year,0.12886103281059058
4,42,720,kappa,3.0799890676250783
4,43,730,Intercept,-10.609567747494248
4,43,730,primary_rurality_metro_other,0.13392195304587406
4,43,730,primary_rurality_nonmetro_adjacent,0.26543365085254794
4,43,730,primary_rurality_nonmetro_nonadjacent,0.19628728001791032
4,43,730,svi_quartile_Q2,0.06908083795061856
4,43,730,svi_quartile_Q3,0.16345705441406833
4,43,730,svi_quartile_Q4_highest,0.31330046298005965
4,43,730,z_pct_age65,0.07758043418719168
4,43,730,z_pct_male,-0.04931324941062087
4,43,730,state_effect[01],-0.07887495451497456
4,43,730,state_effect[02],0.09289482801189064
4,43,730,state_effect[04],-0.1638208396448836
4,43,730,state_effect[05],0.09212842685052647
4,43,730,state_effect[06],-0.08866476168480744
4,43,730,state_effect[08],0.2380671824294714
4,43,730,state_effect[09],-0.06837064827238368
4,43,730,state_effect[10],-0.10636948802814505
4,43,730,state_effect[11],0.0261210114750466
4,43,730,state_effect[12],-0.21787739478302998
4,43,730,state_effect[13],-0.14512529956054376
4,43,730,state_effect[15],-0.13390222248720826
4,43,730,state_effect[16],-0.07342413955727271
4,43,730,state_effect[17],-0.19344643380753984
4,43,730,state_effect[18],0.2109022247464219
4,43,730,state_effect[19],-0.08820480790096956
4,43,730,state_effect[20],-0.23092886926346184
4,43,730,state_effect[21],0.04859474939949886
4,43,730,state_effect[22],-0.14306910248649968
4,43,730,state_effect[23],0.26825733006721736
4,43,730,state_effect[24],0.11345963362055912
4,43,730,state_effect[25],-0.11444353539933551
4,43,730,state_effect[26],-0.06391359451646847
4,43,730,state_effect[27],0.1897852724391842
4,43,730,state_effect[28],0.16874479214270577
4,43,730,state_effect[29],-0.10140431541755203
4,43,730,state_effect[30],-0.12677767360134456
4,43,730,state_effect[31],0.07038125435082494
4,43,730,state_effect[32],-0.0526797217386365
4,43,730,state_effect[33],-0.0762483553837222
4,43,730,state_effect[34],-0.28208847087149175
4,43,730,state_effect[35],0.004825872145452506
4,43,730,state_effect[36],-0.061489117660261744
4,43,730,state_effect[37],-0.12776789361297852
4,43,730,state_effect[38],-0.09183389125410005
4,43,730,state_effect[39],-0.03451610488907203
4,43,730,state_effect[40],0.17617861602834045
4,43,730,state_effect[41],0.11161157353883623
4,43,730,state_effect[42],-0.03757939388022503
4,43,730,state_effect[44],-0.02866049042408765
4,43,730,state_effect[45],0.28607958138823286
4,43,730,state_effect[46],0.10836377969334432
4,43,730,state_effect[47],0.15125024068680998
4,43,730,state_effect[48],0.006974490908349791
4,43,730,state_effect[49],0.15823300792149375
4,43,730,state_effect[50],0.0388079217447186
4,43,730,state_effect[51],0.07405996236398582
4,43,730,state_effect[53],0.07793687820791577
4,43,730,state_effect[54],0.10383310084180479
4,43,730,state_effect[55],0.04046261384507399
4,43,730,state_effect[56],0.07352717579328986
4,43,730,year_effect[2019],-0.24181444735243818
4,43,730,year_effect[2020],-0.03290841390299917
4,43,730,year_effect[2021],0.01597444737549822
4,43,730,year_effect[2022],0.11644287204763877
4,43,730,year_effect[2023],0.06963907158716205
4,43,730,year_effect[2024],0.0726664702451383
4,43,730,sigma_state,0.13455020871940854
4,43,730,sigma_year,0.14172026538011376
4,43,730,kappa,3.0823646910032916
4,44,740,Intercept,-10.607892792629865
4,44,740,primary_rurality_metro_other,0.15809671281162863
4,44,740,primary_rurality_nonmetro_adjacent,0.22045188696502194
4,44,740,primary_rurality_nonmetro_nonadjacent,0.21249852271213496
4,44,740,svi_quartile_Q2,0.07369517017219751
4,44,740,svi_quartile_Q3,0.17878384748641848
4,44,740,svi_quartile_Q4_highest,0.30094615961431004
4,44,740,z_pct_age65,0.0845656845389459
4,44,740,z_pct_male,-0.01692958111478382
4,44,740,state_effect[01],-0.045101037613868425
4,44,740,state_effect[02],0.08863236784295371
4,44,740,state_effect[04],-0.15011939870059926
4,44,740,state_effect[05],0.08593936055827453
4,44,740,state_effect[06],-0.07539857088823919
4,44,740,state_effect[08],0.23111457992861387
4,44,740,state_effect[09],-0.0895756288694051
4,44,740,state_effect[10],-0.06914855408814052
4,44,740,state_effect[11],0.04164030321397749
4,44,740,state_effect[12],-0.2160495918071637
4,44,740,state_effect[13],-0.1418594279643053
4,44,740,state_effect[15],-0.1533647650767013
4,44,740,state_effect[16],-0.06966899874010046
4,44,740,state_effect[17],-0.2303084341295085
4,44,740,state_effect[18],0.18770011173781145
4,44,740,state_effect[19],-0.05599599067423107
4,44,740,state_effect[20],-0.2577067148233336
4,44,740,state_effect[21],0.042845494508162316
4,44,740,state_effect[22],-0.12027226906875724
4,44,740,state_effect[23],0.303890236546244
4,44,740,state_effect[24],0.09449289260814217
4,44,740,state_effect[25],-0.14418168848038604
4,44,740,state_effect[26],-0.07101222422128181
4,44,740,state_effect[27],0.2415466011971192
4,44,740,state_effect[28],0.17718094816525146
4,44,740,state_effect[29],-0.11833926337290664
4,44,740,state_effect[30],-0.10987755887908747
4,44,740,state_effect[31],0.06381711083609147
4,44,740,state_effect[32],-0.08922177834950665
4,44,740,state_effect[33],-0.05738101426191723
4,44,740,state_effect[34],-0.28677653349056537
4,44,740,state_effect[35],0.030399545410512274
4,44,740,state_effect[36],-0.08660146681493452
4,44,740,state_effect[37],-0.11295335353869856
4,44,740,state_effect[38],-0.11067253645742324
4,44,740,state_effect[39],-0.050014887860225635
4,44,740,state_effect[40],0.1493119802595175
4,44,740,state_effect[41],0.1411392376264515
4,44,740,state_effect[42],-0.016322618651302512
4,44,740,state_effect[44],-0.032131522039521965
4,44,740,state_effect[45],0.26473430568527917
4,44,740,state_effect[46],0.06864756862855874
4,44,740,state_effect[47],0.16721984173590493
4,44,740,state_effect[48],0.019236120713166296
4,44,740,state_effect[49],0.1619328913541502
4,44,740,state_effect[50],0.05077546088254495
4,44,740,state_effect[51],0.08155338257031261
4,44,740,state_effect[53],0.052173242381719664
4,44,740,state_effect[54],0.12676898812503065
4,44,740,state_effect[55],0.05134240596834752
4,44,740,state_effect[56],0.036020850377973715
4,44,740,year_effect[2019],-0.24004520853288663
4,44,740,year_effect[2020],-0.06100526550010008
4,44,740,year_effect[2021],0.004816857805969452
4,44,740,year_effect[2022],0.10627247224469148
4,44,740,year_effect[2023],0.08492733692775385
4,44,740,year_effect[2024],0.10503380705457195
4,44,740,sigma_state,0.11822995410254566
4,44,740,sigma_year,0.13814817343925376
4,44,740,kappa,3.2714870710847745
4,45,750,Intercept,-10.594353042195396
4,45,750,primary_rurality_metro_other,0.13135212461949264
4,45,750,primary_rurality_nonmetro_adjacent,0.22407561117551636
4,45,750,primary_rurality_nonmetro_nonadjacent,0.22941895204656873
4,45,750,svi_quartile_Q2,0.08170675064015122
4,45,750,svi_quartile_Q3,0.17662809895513312
4,45,750,svi_quartile_Q4_highest,0.2857604951798751
4,45,750,z_pct_age65,0.09079087424520292
4,45,750,z_pct_male,-0.017459879941904625
4,45,750,state_effect[01],-0.06018342245111694
4,45,750,state_effect[02],0.08114942702929241
4,45,750,state_effect[04],-0.18125521807032852
4,45,750,state_effect[05],0.09222864961588019
4,45,750,state_effect[06],-0.010785180906607308
4,45,750,state_effect[08],0.23534327696795196
4,45,750,state_effect[09],-0.08547414973615415
4,45,750,state_effect[10],-0.05849430075993528
4,45,750,state_effect[11],0.025437306338183925
4,45,750,state_effect[12],-0.2114828424572243
4,45,750,state_effect[13],-0.17358441428085586
4,45,750,state_effect[15],-0.1386801975481631
4,45,750,state_effect[16],-0.08294265173103789
4,45,750,state_effect[17],-0.20357753416846744
4,45,750,state_effect[18],0.14723317783560722
4,45,750,state_effect[19],-0.07424451210647923
4,45,750,state_effect[20],-0.25038661959757647
4,45,750,state_effect[21],0.03245737485929935
4,45,750,state_effect[22],-0.13428478758332596
4,45,750,state_effect[23],0.3421580368340105
4,45,750,state_effect[24],0.12724664513144177
4,45,750,state_effect[25],-0.16762649177697453
4,45,750,state_effect[26],-0.0521135058622877
4,45,750,state_effect[27],0.21863436535093422
4,45,750,state_effect[28],0.18544128562928175
4,45,750,state_effect[29],-0.10713451066208345
4,45,750,state_effect[30],-0.1251080642316544
4,45,750,state_effect[31],0.051281804001290704
4,45,750,state_effect[32],-0.09755991635169876
4,45,750,state_effect[33],0.005771810301137608
4,45,750,state_effect[34],-0.3171531520918143
4,45,750,state_effect[35],0.019953522436555432
4,45,750,state_effect[36],-0.08692038101085447
4,45,750,state_effect[37],-0.16889980336257554
4,45,750,state_effect[38],-0.11053701466716434
4,45,750,state_effect[39],-0.05077748467688469
4,45,750,state_effect[40],0.1229612433833533
4,45,750,state_effect[41],0.13537550454638686
4,45,750,state_effect[42],0.00716301708560327
4,45,750,state_effect[44],0.0023637252046979067
4,45,750,state_effect[45],0.28021495898122156
4,45,750,state_effect[46],0.09063990008429217
4,45,750,state_effect[47],0.17540877955397383
4,45,750,state_effect[48],0.043433207151565935
4,45,750,state_effect[49],0.14716856903715908
4,45,750,state_effect[50],0.05568833830996055
4,45,750,state_effect[51],0.09343864603363523
4,45,750,state_effect[53],0.05546406130671955
4,45,750,state_effect[54],0.09759272356787119
4,45,750,state_effect[55],0.04473540991205527
4,45,750,state_effect[56],0.0332213896019016
4,45,750,year_effect[2019],-0.2415756706385948
4,45,750,year_effect[2020],-0.057880825151413566
4,45,750,year_effect[2021],0.02060041272757074
4,45,750,year_effect[2022],0.07355436458993951
4,45,750,year_effect[2023],0.09068687467279525
4,45,750,year_effect[2024],0.11461484379970278
4,45,750,sigma_state,0.13276074171814964
4,45,750,sigma_year,0.13898046745329742
4,45,750,kappa,3.3706661506470117
4,46,760,Intercept,-10.579105605105791
4,46,760,primary_rurality_metro_other,0.13087774331951466
4,46,760,primary_rurality_nonmetro_adjacent,0.24442320806438764
4,46,760,primary_rurality_nonmetro_nonadjacent,0.2382805385832951
4,46,760,svi_quartile_Q2,0.06315880235620298
4,46,760,svi_quartile_Q3,0.15980355213844719
4,46,760,svi_quartile_Q4_highest,0.30938373418213977
4,46,760,z_pct_age65,0.08017713426912312
4,46,760,z_pct_male,-0.01583751167443916
4,46,760,state_effect[01],-0.05493808358725366
4,46,760,state_effect[02],0.10165651002376039
4,46,760,state_effect[04],-0.18033655293293505
4,46,760,state_effect[05],0.09768092498540623
4,46,760,state_effect[06],-0.015775417885225684
4,46,760,state_effect[08],0.20070479306019906
4,46,760,state_effect[09],-0.07551433351039166
4,46,760,state_effect[10],-0.05203549272912466
4,46,760,state_effect[11],0.03350463158100742
4,46,760,state_effect[12],-0.20556586641457708
4,46,760,state_effect[13],-0.19218171841202156
4,46,760,state_effect[15],-0.1549875835046547
4,46,760,state_effect[16],-0.07402677611784947
4,46,760,state_effect[17],-0.17871713018479815
4,46,760,state_effect[18],0.15401827262348025
4,46,760,state_effect[19],-0.06382398080549025
4,46,760,state_effect[20],-0.2350477127221205
4,46,760,state_effect[21],0.022287618081477244
4,46,760,state_effect[22],-0.14828374404392677
4,46,760,state_effect[23],0.36504871369390895
4,46,760,state_effect[24],0.11563497651740112
4,46,760,state_effect[25],-0.19694830530043136
4,46,760,state_effect[26],-0.057199483547130385
4,46,760,state_effect[27],0.22448714236741527
4,46,760,state_effect[28],0.19547718504003486
4,46,760,state_effect[29],-0.13400667303410174
4,46,760,state_effect[30],-0.15463308064449818
4,46,760,state_effect[31],0.06770472441605715
4,46,760,state_effect[32],-0.12393679841651178
4,46,760,state_effect[33],0.0016405493850863533
4,46,760,state_effect[34],-0.2866800939621073
4,46,760,state_effect[35],0.021015587471803508
4,46,760,state_effect[36],-0.07718491420018903
4,46,760,state_effect[37],-0.18411930081459163
4,46,760,state_effect[38],-0.11361317696154791
4,46,760,state_effect[39],-0.02982626708823975
4,46,760,state_effect[40],0.1393344782477556
4,46,760,state_effect[41],0.12149833753977493
4,46,760,state_effect[42],0.011233225905912341
4,46,760,state_effect[44],0.05436276879528603
4,46,760,state_effect[45],0.24636557567698011
4,46,760,state_effect[46],0.11313152293758247
4,46,760,state_effect[47],0.16981099654868523
4,46,760,state_effect[48],0.05408310037769546
4,46,760,state_effect[49],0.1515722475648552
4,46,760,state_effect[50],0.0682925969451802
4,46,760,state_effect[51],0.05223111784612574
4,46,760,state_effect[53],0.06786906728537931
4,46,760,state_effect[54],0.09374371619219785
4,46,760,state_effect[55],0.03342364333172171
4,46,760,state_effect[56],0.011568462377548362
4,46,760,year_effect[2019],-0.2275812910556711
4,46,760,year_effect[2020],-0.055348471143135396
4,46,760,year_effect[2021],0.005684318344989281
4,46,760,year_effect[2022],0.08348287902401268
4,46,760,year_effect[2023],0.09703806700790292
4,46,760,year_effect[2024],0.09672449782190155
4,46,760,sigma_state,0.14710341276614
4,46,760,sigma_year,0.1496629769369532
4,46,760,kappa,3.044852173427478
4,47,770,Intercept,-10.578353261357956
4,47,770,primary_rurality_metro_other,0.1493685916279486
4,47,770,primary_rurality_nonmetro_adjacent,0.24912129466952085
4,47,770,primary_rurality_nonmetro_nonadjacent,0.22771322833033183
4,47,770,svi_quartile_Q2,0.08817117287003466
4,47,770,svi_quartile_Q3,0.1629956504582123
4,47,770,svi_quartile_Q4_highest,0.28851836728520486
4,47,770,z_pct_age65,0.08736468165856243
4,47,770,z_pct_male,-0.026561539877503516
4,47,770,state_effect[01],-0.05472002295074906
4,47,770,state_effect[02],0.08933256035087671
4,47,770,state_effect[04],-0.18441457108164705
4,47,770,state_effect[05],0.0946000651982557
4,47,770,state_effect[06],-0.010219835427109674
4,47,770,state_effect[08],0.18522400476252582
4,47,770,state_effect[09],-0.07963609107172288
4,47,770,state_effect[10],-0.04790949390408793
4,47,770,state_effect[11],0.047390718333639364
4,47,770,state_effect[12],-0.21431301869779418
4,47,770,state_effect[13],-0.18498180469664466
4,47,770,state_effect[15],-0.16148969726153328
4,47,770,state_effect[16],-0.06888827424687234
4,47,770,state_effect[17],-0.1763655054403438
4,47,770,state_effect[18],0.15038702446239716
4,47,770,state_effect[19],-0.058538902212063766
4,47,770,state_effect[20],-0.23191202650787962
4,47,770,state_effect[21],0.012778098185253342
4,47,770,state_effect[22],-0.15930793305274044
4,47,770,state_effect[23],0.3740090697020239
4,47,770,state_effect[24],0.12977646522158837
4,47,770,state_effect[25],-0.20546480766589514
4,47,770,state_effect[26],-0.04964684480140747
4,47,770,state_effect[27],0.23346216107106565
4,47,770,state_effect[28],0.20783161197107208
4,47,770,state_effect[29],-0.13638477218045902
4,47,770,state_effect[30],-0.16128575021167457
4,47,770,state_effect[31],0.07037492708834482
4,47,770,state_effect[32],-0.12093240316450504
4,47,770,state_effect[33],-0.01614542761572713
4,47,770,state_effect[34],-0.2884866406138442
4,47,770,state_effect[35],0.008545843180431341
4,47,770,state_effect[36],-0.047245769570014626
4,47,770,state_effect[37],-0.188348461741134
4,47,770,state_effect[38],-0.10428736731289225
4,47,770,state_effect[39],-0.05215878864790187
4,47,770,state_effect[40],0.1377142178079166
4,47,770,state_effect[41],0.12003670135323423
4,47,770,state_effect[42],0.019798052607731598
4,47,770,state_effect[44],0.05633267310983303
4,47,770,state_effect[45],0.23834031862423166
4,47,770,state_effect[46],0.11409955630926867
4,47,770,state_effect[47],0.17389585124818324
4,47,770,state_effect[48],0.05584685835024582
4,47,770,state_effect[49],0.15907243294221685
4,47,770,state_effect[50],0.06904042894539271
4,47,770,state_effect[51],0.043595846705464535
4,47,770,state_effect[53],0.06856767046917271
4,47,770,state_effect[54],0.08986283380574447
4,47,770,state_effect[55],0.050065311722572656
4,47,770,state_effect[56],0.0031029065479608597
4,47,770,year_effect[2019],-0.21644198491548758
4,47,770,year_effect[2020],-0.06097113739601416
4,47,770,year_effect[2021],-0.003853344009970769
4,47,770,year_effect[2022],0.07946990786624819
4,47,770,year_effect[2023],0.09459804393150725
4,47,770,year_effect[2024],0.10719851452371706
4,47,770,sigma_state,0.16107695153501242
4,47,770,sigma_year,0.14164350661568847
4,47,770,kappa,2.970820135331566
4,48,780,Intercept,-10.592266883343845
4,48,780,primary_rurality_metro_other,0.16407088363804864
4,48,780,primary_rurality_nonmetro_adjacent,0.20620775242005854
4,48,780,primary_rurality_nonmetro_nonadjacent,0.24107289219267775
4,48,780,svi_quartile_Q2,0.08897641633915063
4,48,780,svi_quartile_Q3,0.1706704423475841
4,48,780,svi_quartile_Q4_highest,0.2738138092607082
4,48,780,z_pct_age65,0.09232576221105145
4,48,780,z_pct_male,-0.017621853257439025
4,48,780,state_effect[01],-0.07058976308533067
4,48,780,state_effect[02],0.096825243309271
4,48,780,state_effect[04],-0.1567155192061548
4,48,780,state_effect[05],0.10603647589132748
4,48,780,state_effect[06],-0.019384966201011718
4,48,780,state_effect[08],0.18136148307258695
4,48,780,state_effect[09],-0.06729719863886123
4,48,780,state_effect[10],-0.04905253412181762
4,48,780,state_effect[11],0.0850933021410396
4,48,780,state_effect[12],-0.213186305772955
4,48,780,state_effect[13],-0.22469386398556573
4,48,780,state_effect[15],-0.1944238825379408
4,48,780,state_effect[16],-0.0731370289326104
4,48,780,state_effect[17],-0.20486502810458018
4,48,780,state_effect[18],0.15144875343807024
4,48,780,state_effect[19],-0.05357958550696457
4,48,780,state_effect[20],-0.20816219599079258
4,48,780,state_effect[21],-0.00138503513061858
4,48,780,state_effect[22],-0.15861158869082595
4,48,780,state_effect[23],0.39354375794483926
4,48,780,state_effect[24],0.13468253514809547
4,48,780,state_effect[25],-0.22575680211204643
4,48,780,state_effect[26],-0.051016591130377334
4,48,780,state_effect[27],0.22433925986289482
4,48,780,state_effect[28],0.20323868717725332
4,48,780,state_effect[29],-0.1282095332227099
4,48,780,state_effect[30],-0.15640171323790364
4,48,780,state_effect[31],0.0964125523171369
4,48,780,state_effect[32],-0.09860581239653145
4,48,780,state_effect[33],0.013679035789831664
4,48,780,state_effect[34],-0.2920716622995576
4,48,780,state_effect[35],0.0066660842641325865
4,48,780,state_effect[36],-0.07582574019937378
4,48,780,state_effect[37],-0.1826320590782831
4,48,780,state_effect[38],-0.12210209515412787
4,48,780,state_effect[39],-0.04636319237460459
4,48,780,state_effect[40],0.12349479507890805
4,48,780,state_effect[41],0.10644170596464221
4,48,780,state_effect[42],0.03321551807482852
4,48,780,state_effect[44],0.04634198633956353
4,48,780,state_effect[45],0.22037708119538324
4,48,780,state_effect[46],0.11123744809032786
4,48,780,state_effect[47],0.18385589757648657
4,48,780,state_effect[48],0.037595405074870386
4,48,780,state_effect[49],0.16743682541425423
4,48,780,state_effect[50],0.08293442692594516
4,48,780,state_effect[51],0.026328047555851854
4,48,780,state_effect[53],0.07498334450297907
4,48,780,state_effect[54],0.12187928450614104
4,48,780,state_effect[55],0.030957170834703358
4,48,780,state_effect[56],0.01366358962018126
4,48,780,year_effect[2019],-0.21968987337444346
4,48,780,year_effect[2020],-0.04970612535756758
4,48,780,year_effect[2021],0.0068352996805955
4,48,780,year_effect[2022],0.09627779656227155
4,48,780,year_effect[2023],0.06723473589268154
4,48,780,year_effect[2024],0.09904816659646244
4,48,780,sigma_state,0.1761686733729364
4,48,780,sigma_year,0.12272119905005142
4,48,780,kappa,3.065360135700745
4,49,790,Intercept,-10.604374520664358
4,49,790,primary_rurality_metro_other,0.12721226671785038
4,49,790,primary_rurality_nonmetro_adjacent,0.23997834748362487
4,49,790,primary_rurality_nonmetro_nonadjacent,0.21310329331215055
4,49,790,svi_quartile_Q2,0.09582457580843862
4,49,790,svi_quartile_Q3,0.21135913288163732
4,49,790,svi_quartile_Q4_highest,0.31664123195497784
4,49,790,z_pct_age65,0.08301510963060627
4,49,790,z_pct_male,-0.0015947170873409668
4,49,790,state_effect[01],-0.09186205622921624
4,49,790,state_effect[02],0.1163517416336264
4,49,790,state_effect[04],-0.16736534188555802
4,49,790,state_effect[05],0.0859960503142932
4,49,790,state_effect[06],-0.054668792086666335
4,49,790,state_effect[08],0.1434050084145816
4,49,790,state_effect[09],-0.07554846414025024
4,49,790,state_effect[10],-0.05759552210054085
4,49,790,state_effect[11],0.11950063952590716
4,49,790,state_effect[12],-0.23561101481261418
4,49,790,state_effect[13],-0.2397589354746775
4,49,790,state_effect[15],-0.19161901584771604
4,49,790,state_effect[16],-0.04103461279498659
4,49,790,state_effect[17],-0.17282819798540006
4,49,790,state_effect[18],0.15883069592275664
4,49,790,state_effect[19],-0.08168061406645714
4,49,790,state_effect[20],-0.21969798293590032
4,49,790,state_effect[21],0.0050467497543852415
4,49,790,state_effect[22],-0.1545168739249007
4,49,790,state_effect[23],0.3860621346037208
4,49,790,state_effect[24],0.12669483669769405
4,49,790,state_effect[25],-0.23067920181437263
4,49,790,state_effect[26],-0.04875720702866376
4,49,790,state_effect[27],0.22986591386615188
4,49,790,state_effect[28],0.2250491565302843
4,49,790,state_effect[29],-0.10920821064234053
4,49,790,state_effect[30],-0.13214600442743002
4,49,790,state_effect[31],0.07854471008589821
4,49,790,state_effect[32],-0.07493787482679026
4,49,790,state_effect[33],0.005829126636834981
4,49,790,state_effect[34],-0.27653898136513244
4,49,790,state_effect[35],0.026754301469285705
4,49,790,state_effect[36],-0.07663893769390431
4,49,790,state_effect[37],-0.16199093816473414
4,49,790,state_effect[38],-0.1262469407933205
4,49,790,state_effect[39],-0.031242300473222608
4,49,790,state_effect[40],0.12589589915080002
4,49,790,state_effect[41],0.08761386199757193
4,49,790,state_effect[42],0.03179982904802847
4,49,790,state_effect[44],0.04372492760768884
4,49,790,state_effect[45],0.18432604699906013
4,49,790,state_effect[46],0.11878652613625869
4,49,790,state_effect[47],0.17672624059584965
4,49,790,state_effect[48],0.033454103308958885
4,49,790,state_effect[49],0.1697472426836957
4,49,790,state_effect[50],0.0905867240444989
4,49,790,state_effect[51],0.042273833857611326
4,49,790,state_effect[53],0.06692880101527111
4,49,790,state_effect[54],0.11049465706172253
4,49,790,state_effect[55],0.03111514358588847
4,49,790,state_effect[56],0.030769118966470648
4,49,790,year_effect[2019],-0.22045369041408808
4,49,790,year_effect[2020],-0.052498848789131754
4,49,790,year_effect[2021],0.01667870514156619
4,49,790,year_effect[2022],0.08458820730562855
4,49,790,year_effect[2023],0.07566585945505888
4,49,790,year_effect[2024],0.09601976730096623
4,49,790,sigma_state,0.16237725705404157
4,49,790,sigma_year,0.1012456607042007
4,49,790,kappa,3.256628613106905
4,50,800,Intercept,-10.604374520664358
4,50,800,primary_rurality_metro_other,0.12721226671785038
4,50,800,primary_rurality_nonmetro_adjacent,0.23997834748362487
4,50,800,primary_rurality_nonmetro_nonadjacent,0.21310329331215055
4,50,800,svi_quartile_Q2,0.09582457580843862
4,50,800,svi_quartile_Q3,0.21135913288163732
4,50,800,svi_quartile_Q4_highest,0.31664123195497784
4,50,800,z_pct_age65,0.08301510963060627
4,50,800,z_pct_male,-0.0015947170873409668
4,50,800,state_effect[01],-0.09186205622921624
4,50,800,state_effect[02],0.1163517416336264
4,50,800,state_effect[04],-0.16736534188555802
4,50,800,state_effect[05],0.0859960503142932
4,50,800,state_effect[06],-0.054668792086666335
4,50,800,state_effect[08],0.1434050084145816
4,50,800,state_effect[09],-0.07554846414025024
4,50,800,state_effect[10],-0.05759552210054085
4,50,800,state_effect[11],0.11950063952590716
4,50,800,state_effect[12],-0.23561101481261418
4,50,800,state_effect[13],-0.2397589354746775
4,50,800,state_effect[15],-0.19161901584771604
4,50,800,state_effect[16],-0.04103461279498659
4,50,800,state_effect[17],-0.17282819798540006
4,50,800,state_effect[18],0.15883069592275664
4,50,800,state_effect[19],-0.08168061406645714
4,50,800,state_effect[20],-0.21969798293590032
4,50,800,state_effect[21],0.0050467497543852415
4,50,800,state_effect[22],-0.1545168739249007
4,50,800,state_effect[23],0.3860621346037208
4,50,800,state_effect[24],0.12669483669769405
4,50,800,state_effect[25],-0.23067920181437263
4,50,800,state_effect[26],-0.04875720702866376
4,50,800,state_effect[27],0.22986591386615188
4,50,800,state_effect[28],0.2250491565302843
4,50,800,state_effect[29],-0.10920821064234053
4,50,800,state_effect[30],-0.13214600442743002
4,50,800,state_effect[31],0.07854471008589821
4,50,800,state_effect[32],-0.07493787482679026
4,50,800,state_effect[33],0.005829126636834981
4,50,800,state_effect[34],-0.27653898136513244
4,50,800,state_effect[35],0.026754301469285705
4,50,800,state_effect[36],-0.07663893769390431
4,50,800,state_effect[37],-0.16199093816473414
4,50,800,state_effect[38],-0.1262469407933205
4,50,800,state_effect[39],-0.031242300473222608
4,50,800,state_effect[40],0.12589589915080002
4,50,800,state_effect[41],0.08761386199757193
4,50,800,state_effect[42],0.03179982904802847
4,50,800,state_effect[44],0.04372492760768884
4,50,800,state_effect[45],0.18432604699906013
4,50,800,state_effect[46],0.11878652613625869
4,50,800,state_effect[47],0.17672624059584965
4,50,800,state_effect[48],0.033454103308958885
4,50,800,state_effect[49],0.1697472426836957
4,50,800,state_effect[50],0.0905867240444989
4,50,800,state_effect[51],0.042273833857611326
4,50,800,state_effect[53],0.06692880101527111
4,50,800,state_effect[54],0.11049465706172253
4,50,800,state_effect[55],0.03111514358588847
4,50,800,state_effect[56],0.030769118966470648
4,50,800,year_effect[2019],-0.22045369041408808
4,50,800,year_effect[2020],-0.052498848789131754
4,50,800,year_effect[2021],0.01667870514156619
4,50,800,year_effect[2022],0.08458820730562855
4,50,800,year_effect[2023],0.07566585945505888
4,50,800,year_effect[2024],0.09601976730096623
4,50,800,sigma_state,0.16237725705404157
4,50,800,sigma_year,0.1012456607042007
4,50,800,kappa,3.256628613106905
4,51,810,Intercept,-10.595384430782412
4,51,810,primary_rurality_metro_other,0.1350279205190392
4,51,810,primary_rurality_nonmetro_adjacent,0.2283492181444343
4,51,810,primary_rurality_nonmetro_nonadjacent,0.2168309042323433
4,51,810,svi_quartile_Q2,0.11449233107947812
4,51,810,svi_quartile_Q3,0.2065518717836401
4,51,810,svi_quartile_Q4_highest,0.3214804995619237
4,51,810,z_pct_age65,0.07837578558495928
4,51,810,z_pct_male,-0.01502187597443749
4,51,810,state_effect[01],-0.0933204868009668
4,51,810,state_effect[02],0.11541173327214228
4,51,810,state_effect[04],-0.16098100003264137
4,51,810,state_effect[05],0.07893584203828248
4,51,810,state_effect[06],-0.0520920025886113
4,51,810,state_effect[08],0.13227381798623475
4,51,810,state_effect[09],-0.07751156710315193
4,51,810,state_effect[10],-0.0534081329661044
4,51,810,state_effect[11],0.10357573763332538
4,51,810,state_effect[12],-0.24146421702934953
4,51,810,state_effect[13],-0.24545231064252165
4,51,810,state_effect[15],-0.19316848650138693
4,51,810,state_effect[16],-0.04055576952887174
4,51,810,state_effect[17],-0.16520093750827977
4,51,810,state_effect[18],0.16436969727108944
